address,avg_min_between_sent_txn,avg_min_between_received_txn,time_diff_between_first_and_last_mins,unique_received_from_addresses,min_val_received,max_val_received,min_val_sent,avg_val_sent,total_transactions_inc_cnts,total_ether_received,total_ether_balance,flag
1979,0x33c59371314c37e22b7d86dde9246c56fd86845f,4212.31,164356.11,1011410.55,5,0.0008,0.074,0.001,0.035333,12,0.22201879,0.01001879,0
1980,0x33c95c5facc3a528e8128ed6f02d7cc839383c6b,11859.4,27657.75,920796.33,14,0.004976,0.29,0.0,0.035465,51,1.39802193,0.29861844,0
1981,0x33cbccbb02f2125fe5290870bb5a5664cb4c778c,2.48,0.0,7.45,2,644.748373,1356.251627,0.025212,666.999528,5,2001.0,0.001414909,0
1982,0x33cbe8778c6e0d2c2d8b11b6b5821c85c7a36d86,0.0,0.0,438.3,1,0.049346,0.049346,0.048726,0.048726,2,0.04934623,0.00062,0
1983,0x33ce09eec053e1a4bf847046135a94a4ec5f7260,160.85,0.54,322.78,2,44.460639,56.539361,3.999424,50.499508,4,101.0,0.000984218,0
1984,0x33d4a71e82d18ab897e547d8ef19eaabf07d8d9a,162.92,0.0,325.83,1,101.0,101.0,1.00048,50.499508,3,101.0,0.000984218,0
1985,0x33d5bc6de50b0a8b0e421e74fcbd3d91b9642181,25.67,0.49,78.0,2,31.131708000000003,69.86829200000001,0.044365,33.666163,5,101.0,0.001512,0
1986,0x33e2dd4a0c64e19eb4a92cbe28d3300e554db080,0.0,0.0,93.08,1,0.39067,0.39067,0.390197,0.390197,2,0.39067043,0.000473186,0
1987,0x33e52c2b40aa4bbae444c338e6371f97dce5d08b,0.0,5604.36,291426.48,4,0.0,1.004553,0.0,0.0,53,34.83190827,34.83190827,0
1988,0x33f28ddc58dd297894b156a9bfc67afd94933872,0.0,0.0,47.62,1,0.035,0.035,0.034528,0.034528,2,0.035,0.000471659,0
1989,0x33f524dca40bd728ae248b00e8f527d46aa864fa,738.38,758.66,778799.4,139,0.015,645.0,0.0,20.281562,1042,11718.20202,-4.540886436,0
1990,0x33f53d3222d6181c19722beb99a7b663bb356fc7,5450.02,8607.45,555420.95,3,0.0044,149.0,0.0,26.390598,77,897.2983445,0.018016049,0
1991,0x33f67d9f52a83f8f84ab3c14695c3e6a5f20739f,22.26,0.0,66.78,1,101.0,101.0,0.43859,33.666149,4,101.0,0.0015539999999999,0
1992,0x33f9da14bfccc7f1dac986573be0180106355ad1,162.05,0.5,325.1,2,15.979538,85.020462,0.895,50.499508,4,101.0,0.000984218,0
1993,0x3402f6ce5ec93dcd84eb7f0fa4b6d8806c5e3b66,163.02,0.0,326.03,1,101.0,101.0,3.590732,50.499508,3,101.0,0.000984218,0
1994,0x3405928a75bb0134d256871a0a5735442d440c2a,23.21,0.0,69.63,1,101.0,101.0,4.765752,33.666149,4,101.0,0.0015539999999999,0
1995,0x340f90e16e8cf4010ab77e9c27f7712f30a0ca23,984.61,2518.76,87561.22,12,0.1,60.5586,0.0,3.780111,64,181.4723413,0.0270302,0
1996,0x34155654d2a6ef9126de1998aedd50fd8cbf26c4,800.54,3782.63,813543.02,43,0.003337,39.99,0.0,2.880664,342,451.5100055,-12.27689455,0
1997,0x341779bf2b7c0eba79b92851f789edc4ae5c99d5,0.0,136.26,131657.12,2,0.03,0.244894,0.274453,0.274453,3,0.27489384,0.000441,0
1998,0x341973b8698ad386dd794c3367e99659dcfc5385,0.0,0.0,0.0,1,0.001,0.001,0.0,0.0,1,0.001,0.001,0
1999,0x34268f8c1ab79d2ebfb59e9637a59a3d323f0afd,0.0,4562.06,319344.2,3,0.0,1.003054,0.0,0.0,71,58.87351086,58.87351086,0
2000,0x3428a00a51ca130a62cd3309c4091dc6fc11c631,4751.72,7781.79,781966.58,6,0.005,85.244469,0.0,14.855455,111,401.1091001,0.011816742,0
2001,0x342b4cd5bfdcdb2c412eb7af31685dd9cf379bd8,19507.26,68156.43,564996.67,2,0.005,120.0,0.0,29.320581,14,234.57,0.005351549,0
2002,0x342e0f268c58aa98ac438421453e7ba767ded9e2,5161.43,6369.79,210634.62,3,0.0001,10.0,0.0,1.588759,38,41.34290569,0.035176362,0
2003,0x343379619bab764d546d1dbb5fd13d2eb4375c18,34.77,4933.56,248416.35,2,0.055823,0.5,0.054773,0.121031,100,6.111338425,0.059783305,0
2004,0x343e94f9c1dc92955ebd711611d4adf47ba43a22,17.94,2060.97,83138.48,3,0.089,59.0,0.0885799999999999,9.811008,79,382.6457032,0.01638,0
2005,0x3440e75d16c79fa2c67bff4041ab3ea06c6824d0,636.62,1056.25,768007.43,9,0.048144,1635.79,0.102807,51.777827,772,5850.613836,-0.280664247,0
2006,0x3441f925e7ddab1df44650355dfbbaad57d2a443,155.76,1619.3,1045320.87,36,0.001,165.223152,0.0,1.557115,5358,8219.008183,100.2121315,0
2007,0x3442e29ddf468bc438d57b01fd0c2648d633f8e4,0.0,0.0,3.03,1,0.1,0.1,0.09938,0.09938,2,0.1,0.00062,0
2008,0x3444afbaead9b630bf0bdd3292b12223b7209fc7,18.13,6.99,68.37,2,31.869197,69.130803,2.188456,33.666149,5,101.0,0.0015539999999999,0
2009,0x3447bf18a51f41bbb20aad8b96259e36a80e4874,13676.14,45637.72,684414.1,6,0.002,8.99,0.0,3.165873,22,31.66679,0.008055678,0
2010,0x3449baf741e3e80c5ca109f126d0eb7259f811a6,6034.56,3053.94,513891.02,11,0.01,49.706267,0.0,4.967889,98,338.5905776,-19.0974224,0
2011,0x344ae078033cfa8495226a0c797c9092d3417052,16.9,0.0,50.7,1,101.0,101.0,8.0,33.666149,4,101.0,0.0015539999999999,0
2012,0x344b4e61acc56f87f0ee1fec9763172cec8b7fd9,17171.6,11439.07,1024381.72,15,0.0,121.0,0.0,15.831052,67,723.7280887999998,11.33075076,0
2013,0x34579ccc0a0666a514923063edee3b79bfc15347,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0
2014,0x3458ac1ac6f9e9d1fbaf6d4c598d491e4f4fd938,14.59,0.0,58.37,1,101.0,101.0,0.832792,25.249475,5,101.0,0.0021,0
2015,0x345e5599498397cc034c056816625737e221818a,2469.73,5983.05,45777.22,6,0.1,132.313351,0.001,63.75059200000001,10,255.0042532,0.001886178,0
2016,0x3460158c5de3a61c010ce718b38efa2e44a78b85,1924.15,5885.43,351431.32,41,0.022218,2.494337,0.003711,0.297505,90,13.42388352,0.036154765,0
2017,0x346535d1723acc6f237f112876cf85749b24262e,10777.03,25458.58,480903.52,7,1.97,50.0,0.0,8.072238,31,162.78526000000005,-6.731739999999999,0
2018,0x346abf2004b511a44db1f2a07e4ef9797a4d4d60,3489.53,479.56,440786.35,6,0.011475,4.142844,0.077899,7.52718,530,466.3069727,-0.378160539,0
2019,0x346f118ead9871f1608ba9d737c1459f5a9dd2df,0.0,0.0,288.05,1,1.0,1.0,0.9978,0.9978,2,1.0,0.0022,0
2020,0x347e609b64777713036434880b2bb77a06d6d0ed,0.0,0.0,32.03,1,5.994792,5.994792,5.994288,5.994288,2,5.994791537,0.000504,0
2021,0x347f197e1a6baf6e723ad3af514ae9d73e1d2960,161.28,0.4,323.75,3,1.298741,80.89895,3.0,50.499508,5,101.0,0.000984218,0
2022,0x348d65c52eca77a38535c0f2621501ccdd2647ef,0.0,0.0,2.12,1,1.0,1.0,0.999409,0.999409,2,1.0,0.000591176,0
2023,0x3497627895b72774927848239e923fe68997cc52,19892.7,5782.56,737414.95,6,1.284,26.154232,0.0,4.013636,47,128.516376,-3.93362403,0
2024,0x34a213ee19cbe47010854eeee878cf4af1a67069,20.07,1350.64,4112.15,3,0.0697,0.204,0.06925,0.114109,6,0.3437,0.001373638,0
2025,0x34a31c42a435849c44b72c481abe2b74a1f99d5d,105.77,0.0,211.53,1,3.18888,3.18888,1.0,1.593999,3,3.18888016,0.00088216,0
2026,0x34b2763c8b429357181add14e6695e12cd988127,2.5,24131.49,96535.98,2,40.5391,300.0,40.537394,141.382592,8,565.5341,0.003730932,0
2027,0x34be54b435a8af03929d99f2f500937ddcf1bc9f,2.77,62.09,28038.68,2,0.1,8.9,0.0,0.0,10000,16.58813651,16.58813651,0
2028,0x34cd14e564d8c82673adc0980a94736b38e13b68,163.9,0.0,327.8,1,101.0,101.0,0.308259,50.499508,3,101.0,0.000984218,0
2029,0x34cf0a3eedcbaacaecf240b55693d6bcb192e8a4,0.0,334.64,2680.68,1,0.095,65.995,66.089559,66.089559,3,66.09,0.000441,0
2030,0x34df6fceb823b0d0f65f73d5c1a3c471f090f0ca,3.27,4715.62,9437.78,1,0.043165,0.242897,0.042745,0.142585,4,0.28606164,0.000891636,0
2031,0x34e67a96933bab060970a9ec09fefb67231a34fb,15.0,9732.68,126719.85,7,0.8945049999999999,16.0504,0.892747,7.408293,26,96.33483876,0.02702468,0
2032,0x34f94a00cb633b53be4dc5e751632ec283837783,2.38,0.0,7.15,2,636.027926,1364.972074,0.01,666.999528,5,2001.0,0.001414909,0
2033,0x35028abf6411c2f9135221c655249a776d0f6678,23.39,0.0,70.17,1,101.0,101.0,0.01,33.666149,4,101.0,0.0015539999999999,0
2034,0x3509f7bd9557f8a9b793759b3e3bfa2cd505ae31,55.57,68.37,680886.22,43,0.00204,29.19112,2.267742,59.705347,10000,13272.46186,316.4014952,0
2035,0x350d038b70e4acea961427347c6bed44ad8a3d50,0.0,2031.71,201139.0,7,0.0,8.999,0.0,0.0,100,94.58508922,94.58508922,0
2036,0x3520b0be89551596637d9df6f82d910fff2c6529,15.96,470.28,972.48,1,0.54748,4.319096,0.5441229999999999,2.42411,4,4.86657638,0.0183571,0
2037,0x352143be6cd0522ed6d715e6a4b389d43b69d18c,0.0,0.0,183884.68,1,0.8619969999999999,0.8619969999999999,0.861556,0.861556,2,0.86199737,0.000441,0
2038,0x3521f15e8a372283fe526467c18cfbad7f6611f0,0.0,0.0,1.72,1,0.1,0.1,0.099395,0.099395,2,0.1,0.000604974,0
2039,0x352a3d9fde79fd356017ee05156f2959cbf76866,492.76,224404.42,901559.75,4,0.09174,2.72,0.000418,0.392621,12,3.14298,0.00201428,0
2040,0x353846831d58aeb7cd4cbd0091eb426440e0ab0b,0.0,1959.67,342942.6,2,0.0,19.60346,0.0,0.0,176,940.8989911,940.8989911,0
2041,0x3538e6deb6006ed8c51b83d67acd8b9ab9a55b48,22.72,0.0,68.15,1,101.0,101.0,0.9,33.666149,4,101.0,0.0015539999999999,0
2042,0x353c8c972b23c5d4b33d1f7db9ded856e07fbaf3,10561.92,53480.68,874130.45,6,0.040153,6.995184,0.0,0.950227,34,18.99645491,-1.908545093,0
2043,0x353cee5ee88430078eec0299efb50e87b79f2c49,154657.51,0.0,463972.53,1,1.689931,1.689931,0.024716,0.563002,4,1.68993136,0.000926142,0
2044,0x3546316f7f85a18f814816863291720a6a39a60d,2.73,6982.23,13969.9,2,17.014834,40.0,17.014414000000002,28.506997,4,57.01483362,0.00084,0
2045,0x3547905beebdee2944e012e7eb98bf48b40cb7e2,18.32,0.0,54.97,1,101.0,101.0,1.0,33.666149,4,101.0,0.0015539999999999,0
2046,0x356197840bf481cda31b7673f97b0593c5cebfe7,454.38,634.91,1017038.23,2,0.020378,0.201848,0.04962,2.452727,1605,84.92754904,57.94754905,0
2047,0x3565bc09ba198fb40e831dfd9c4edb65c1cb20bb,163.47,0.14,327.37,3,2.40966,50.897156,1.999496,50.499487,5,101.0,0.001026218,0
2048,0x35672be75aac127edb9faa748dd483f2beafd16e,25531.52,5035.52,734670.72,3,0.0,119.8378,0.0,14.718020999999998,36,345.4188,-51.96775781,0
2049,0x35687fc923912897e5859a8b02415304f910f522,2752.07,26631.65,950313.48,3,1.067916,54.569144,0.0,7.042109,85,385.66648210000005,-1.64949904,0
2050,0x35691d9d2c145ddde2580a81c695809e29129911,0.0,0.0,0.0,1,8.5,8.5,0.0,0.0,1,8.5,8.5,0
2051,0x35727cb96fde97c09f0b37ea22749d9f5e03541a,0.0,0.0,3.2,1,19.99895,19.99895,19.99811,19.99811,2,19.99895,0.00084,0
2052,0x3573f6be93ca7a74c97d02a9df5a6ded5e3ef037,9305.88,7089.83,32791.43,1,2.476232,4.995,2.473557,3.733779,4,7.47123215,0.003675,0
2053,0x35756b28f4b749de31c17eabddd3bde990512eea,20.77,0.0,62.3,1,101.0,101.0,0.05,33.666149,4,101.0,0.0015539999999999,0
2054,0x3585ba03f329edd438afb100e735c9184bbb3ee0,85.6,1272.51,803700.77,9,0.005397,4.0,0.499473,1.033133,820,208.8603836,0.167448159,0
2055,0x3586781523bd02a377dfbc5ec2d5f9e2414979b6,162.23,0.03,324.53,2,48.960302,52.039698,48.998974,50.499487,4,101.0,0.001026218,0
2056,0x358a99c8bdbcc4c866cab7c63ecc986f753b6a11,9521.8,6496.51,548093.73,1,0.014738,7.353150999999999,0.0034,1.093283,69,36.09236355,0.014018347,0
2057,0x3597460e7da0456fed39280ffdd15777780c50fe,8949.04,29806.07,468092.53,10,0.01,0.997565,0.0,0.306535,29,3.44880412,-2.375356377,0
2058,0x35a0770cda49d63ed035b4501e7ff1600b9e65fc,2.95,4257.15,59641.3,2,0.121182,1.983838,0.120762,0.940775,28,13.17673659,0.00588,0
2059,0x35a331a51714582120f0f0a0ce2a60f489be5e96,7.48,23684.7,142160.55,4,1.99,50.0,1.9888,12.961399,13,90.735,0.00520574,0
2060,0x35a344f3bbc856246dda2b72843fc8f70c38c678,3610.63,48827.05,974652.08,10,0.023066,10.338545,0.0,0.987549,32,12.84583132,0.007690784,0
2061,0x35a80a8f2e3f6533f2b7ee9ceadad1b6007e2604,0.0,4627.71,319312.13,4,0.0,1.004336,0.0,0.0,70,55.30887946,55.30887946,0
2062,0x35aa838e84f3086dc7f29e0047c8a7821145cecc,0.0,0.0,2.38,1,1.321723,1.321723,1.321251,1.321251,2,1.32172265,0.000471636,0
2063,0x35b7b97e997132714756dd45f9a72d1a624a07b1,155.95,0.0,311.9,1,101.0,101.0,1.3922,50.499508,3,101.0,0.000984218,0
2064,0x35bf69fd04c13eec841e25cc58809174500b96a7,0.0,1757.99,226780.37,2,0.0,0.6032310000000001,0.0,0.0,130,32.27078927,32.27078927,0
2065,0x35c4032cf3738d09d11f8e297c78da325e1fb733,25.48,0.28,77.02,2,33.316011,67.683989,2.534007,33.666163,5,101.0,0.001512,0
2066,0x35d9e90113ab8438862adafc51279dbf12073f3c,19.43,0.38,78.88,3,14.274463,55.99831999999999,0.001,25.249496,7,101.0,0.002016,0
2067,0x35dd9e2c727b64af6f741417d03cf8ae149c6f2b,3832.66,20453.16,374458.65,4,0.01347,27.197169,0.0,4.359305,50,74.99675469,-95.01614472,0
2068,0x35e69cd65886ec0f6f6bccfe53456226de8bd08c,20.52,0.0,61.55,1,101.0,101.0,0.19906,33.666149,4,101.0,0.0015539999999999,0
2069,0x35e72027b290864c1cc4c94bd54c6e685527d02d,5866.71,2119.58,56396.1,2,24.99,70.0,25.0,49.151167,16,294.91,0.003,0
2070,0x35e9ab45ca7078656fe29de20aa705b8118b8678,5938.07,11706.47,429407.2,19,0.005,21.5,0.0,4.394682,49,109.878029,0.010988961,0
2072,0x35eaeb19e59fb4e14fd3ca16dc9da73d03ec51fe,18.77,138.96,1483.4,4,0.005,827.7191,0.004538,190.452969,15,952.2672131,0.002370218,0
2073,0x35f173f8ee55bd5d3bd19169c8d02b096ec2669f,22351.04,5730.95,494014.03,7,0.0014869999999999,3.348034,0.0,1.092074,34,20.56743944,0.910111008,0
2074,0x35f8078d37906fa4b4c74cdbb5855dc76e5b71fb,0.0,2534.07,319292.87,4,0.0,0.370366,0.0,0.0,127,22.38514299,22.38514299,0
2075,0x3605fc35932ab8e5c7d2b19da72f13844381bd1b,159.14,0.69,319.67,2,45.129696,55.870304,2.999496,50.499508,4,101.0,0.000984218,0
2076,0x360947e392c7b11eaea12a2642799a8df331ca7e,535.04,5922.75,994620.28,6,0.0,4.0,0.0,0.039659,1718,22.38510605,-45.19423616,0
2077,0x360c097f1ec5de025431ef79187601b038fc9b9f,13430.7,16340.08,940588.23,13,0.09,11.40347,0.0,1.085525,67,74.5571056,17.02429577,0
2078,0x36129a807094f2a2ab1883c524e4cfa629596019,0.0,1817.01,192603.35,3,0.0,0.540112,0.0,0.0,107,23.0033331,23.0033331,0
2079,0x36171a892cff3f89bea7e9f45e65009678e4e01b,3.65,197940.52,791776.7,4,9.996362,1442.151866,9.995306,418.359309,8,1673.446702,0.009467107,0
2080,0x361de628715053bc29bc40a89d66a180eb9ee085,106.33,0.21,319.4,2,22.587241,78.412759,0.6494300000000001,33.66617100000001,5,101.0,0.001488218,0
2081,0x3621466f023fa88cdc9d9dcd81f147d93ed3e436,0.0,2412.23,226749.52,4,0.0,1.0867129999999998,0.0,0.0,95,39.92552298,39.92552298,0
2082,0x3629b45bbf972adc23c064d31b7d7c6ce17415d5,14.27,847.93,1727478.58,11,0.010018,81.322676,0.112279,4.751224,3982,9399.557032,1.636385026,0
2083,0x362c622ca61a7d7d2a86fb98c07bb204808ecb29,2623.88,486.72,6221.2,1,2.57,87.44,2.569748,45.004748,4,90.01,0.00050403,0
2084,0x36380f7a3e23d12c44df4420daf5ee47c3b063f9,0.0,32396.62,226776.35,4,0.0,6.711415,0.0,0.0,8,15.18756381,15.18756381,0
2085,0x36438e9604793228868dd7adf008339c70d5bc15,2.97,0.0,8.92,2,102.600415,1898.399585,112.508065,666.999528,5,2001.0,0.001414909,0
2086,0x364499826ade4a7a4ce79472249806db7f0cf06b,2614.2,2118.86,532800.37,41,0.0,37.995,0.0,6.4053330000000015,222,793.9585304999998,-13.11341292,0
2087,0x364515caf9d7cea6575e0dc17a3538cd88e66823,34.84,5361.18,16188.07,3,2.0,3.5,1.999537,2.499498,6,7.5,0.001506847,0
2088,0x36459e1f2a115bf720140314e8e212b57aefc8fa,15.61,19327.87,96717.38,1,1.0,8.01,0.99958,4.202327,10,21.01382000000001,0.002184,0
2089,0x364bc189cf2a6bc58b737cf9f7052a54e8a1737c,27.93,3011.5,15392.6,1,0.0001,4.17,0.0,0.513917,17,6.1801,0.0131,0
2090,0x3658786ecd837b5f97a3a40fbc4baab051f71518,914.86,6018.77,259433.22,3,0.001111,0.140096,0.039939,0.097059,66,2.631878259,0.011279985,0
2091,0x36592cccdf4342a4282d7e6d5064c2d486ba6bfb,21.39,0.0,64.17,1,101.0,101.0,3.72538,33.666149,4,101.0,0.0015539999999999,0
2092,0x365ae9e01caa1c26cf48b02c32ceaa65b7fb037f,3.14,784.01,379403.92,4,0.199942,9.176517,0.199229,1.089319,964,525.4169456000002,0.365361549,0
2093,0x365b730b44056e1016bb0276c29585cd8bdedf73,21.94,0.0,65.82,1,101.0,101.0,7.973282000000001,33.666149,4,101.0,0.0015539999999999,0
2094,0x36628bb28199a4f2e131fee8faa6b39237a6f33b,5.14,783.05,649236.18,18,2.085653,286.417343,2.085233,59.638411,1603,46458.64919,0.327180008,0
2095,0x367ab58c0746c85e7daaaf067bb6334af39a0ded,0.0,31305.0,219135.02,1,1.0,6.0800800000000015,0.0,0.0,8,14.39250575,14.39250575,0
2096,0x3681f7a0b330822a3342976888e771a2481835b0,158.4,0.69,318.18,2,44.673373,56.326627,6.0,50.499508,4,101.0,0.000984218,0
2097,0x3682e986e96e73939ed3238843c71d3d778fe5ba,67691.12,0.0,135382.23,1,0.70927,0.70927,0.107,0.20127,3,0.70926957,0.30672963,0
2098,0x36889bdb284d4490c03399dbe11b73983ec2a424,163.83,0.0,327.67,1,101.0,101.0,0.99916,50.499508,3,101.0,0.000984218,0
2099,0x36bb84e84e5990e0e8b06f1d6b3afc70e09a4cf5,0.0,0.0,5.7,1,1.003982,1.003982,1.00351,1.00351,2,1.0039819,0.000471636,0
2100,0x36bdc74443466d1b5b1c08963a6efe9bcbcc194f,14.79,529.38,1642365.92,8,0.010005,31.649559000000004,0.499446,2.369419,5901,6824.131634,2.574987535,0
2101,0x36c0b719e36197a4454baac43489a0fc620ef070,11200.08,5511.61,234671.05,6,0.05,10.0,0.0,1.421005,24,25.598627,0.020535648,0
2102,0x36c0c64f8d44b2b1c50e76d4b94f5b9e6a3c2ec3,3221.64,4480.04,983405.0,11,0.00763,0.513157,0.0,0.081465,299,1.94105029,-21.1134337,0
2103,0x36c75efdcd7712e7501cffd8066e899a0ff5858c,0.0,0.0,107.1,1,0.53,0.53,0.5278,0.5278,2,0.53,0.0022,0
2104,0x36cef04b8fb1679e877499a564b144b8732358fc,9174.48,1032.22,972841.62,12,0.012692,4.9825,0.0,0.4235060000000001,130,44.37031997,0.749186791,0
2105,0x36cf90c4db0498ba6a525870867e700bf53a9866,9676.37,46570.37,300586.47,2,0.06,10.918805,0.0,5.157857,12,36.178805,0.073805,0
2106,0x36d0002a39bbe8b828da5225e9f5d2bb997bb283,18424.89,48149.18,551017.42,5,1.0,44.992054,0.001732,10.14844,17,91.34836781,0.012411241,0
2107,0x36d3637516a869a81e64191532ebd83a35f3cd20,0.0,0.0,0.95,1,4.395,4.395,4.394214,4.394214,2,4.395,0.00078606,0
2108,0x36d81f643f4d962c68bdd14f7488397029e17d69,6900.67,7993.31,1188813.58,10,0.002108,2428.901417,0.0,56.31075300000001,168,7578.980785,-360.8354499,0
2109,0x36d9b8d8079a9c1acf7ba9988cb4017c616bff26,0.0,0.0,537.6,1,1.99,1.99,1.989748,1.989748,2,1.99,0.00025202,0
2110,0x36e5c3ed796c9d61a7b450b5b72403f0d6edcc29,0.0,1881.38,244579.02,6,0.0,1.9,0.0,0.0,131,27.10995407,27.10995407,0
2111,0x36ee472dc8b51d2eb743294de3b37fddf7634b58,21.65,0.0,64.95,1,101.0,101.0,0.99895,33.666149,4,101.0,0.0015539999999999,0
2112,0x36ef72ace88d409c2d5ef4d9c8a6c723763905a1,9673.63,8132.74,966339.17,6,0.0069999999999999,112.746,0.0,68.954255,112,2482.379209,0.026041719,0
2113,0x36f155dcea57bb0bae939ec3951061c201c45b65,162.22,0.33,325.1,2,29.278805,71.721195,0.28,50.499508,4,101.0,0.000984218,0
2114,0x36f6d20f710583cb9e3c8d7926e11551b9017c40,8576.44,49.15,283366.45,6,0.01,4.65,0.0,0.388939,40,11.39830291,-1.43669709,0
2115,0x370dfe2e82aefebd1baac9cc4dcedbd2bd7d09f9,161.04,0.84,323.77,2,46.527963,54.472037,0.1681,50.499508,4,101.0,0.000984218,0
2116,0x3719a4e114d213586ef12577fe4716415faa51c0,120411.9,2987.4,367210.5,1,9.0,12.0,0.1,0.466667,5,21.0,19.6,0
2117,0x371b49434413ebb480d5efd0e77f5b11d33cdf26,2.58,0.0,10.32,2,942.711272,1058.288728,0.1,500.249528,6,2001.0,0.001886545,0
2118,0x3721de6cff1a74d98eb610dd6cc951d7c6affae0,4446.65,87200.67,742071.85,7,0.004,0.4478140000000001,0.00024,0.140496,18,1.40714988,0.00219337,0
2119,0x3721f37df5940a9473548e26166eba741ed66e79,55.7,122.02,20152.48,1,0.651035,13.807301,0.773679,23.106071,182,716.3057438999998,0.01753388,0
2120,0x37260cc54c423ad640945afe33e00f69f3f829c2,160.03,0.22,320.73,3,13.906797,70.99896,30.653908,50.499508,5,101.0,0.000984218,0
2121,0x3728eed5e5227a7b6d23142446b0f5d2f79a0719,0.0,0.0,1.45,1,0.470629,0.470629,0.470158,0.470158,2,0.47062942,0.000471636,0
2122,0x37299afb440510dcb591834753267209f6c8aeac,161.45,0.82,324.53,2,48.79140200000001,52.208598,35.449712,50.499487,4,101.0,0.001026218,0
2123,0x372ae11f9768bdde6fe87d515feefbe397d935fe,163780.12,0.0,327560.25,1,0.002465,0.002465,0.0,7e-05,3,0.00246512,0.00232568,0
2124,0x3733db2a0680c13ce2a4d229733aa55e53f8cc75,0.0,0.0,9254.08,1,4.995,4.995,4.99458,4.99458,2,4.995,0.00042002,0
2125,0x373711ba374700391a48d790e0509d7a72b84c43,0.0,78670.32,472021.93,1,0.0,0.0,0.0,0.0,7,0.0,0.0,0
2126,0x374456bdbd06efa8541eeafa97ca537e2539f6ac,24.29,0.59,74.07,2,34.009388,66.990612,4.99895,33.666159,5,101.0,0.001523001,0
2127,0x374efd41c9607f39b45beb7ca4dd9779ef58d211,6416.37,3469.12,689344.58,8,0.18,11.493826,0.0,0.970799,118,86.02352031,-6.202405046,0
2128,0x3750d8ef9d9c58a11a96253acec03edde49a5fc4,0.0,56.31,27819.42,4,0.0,0.02,0.0,0.0,494,0.02,0.02,0
2129,0x375955c2e03a61a84065695c615fdecec9b5fda6,14773.89,39386.73,723796.85,8,0.114118,13.507885,0.0,1.611382,29,29.58047519,2.18698519,0
2130,0x375f4f6a7a656f0eaa44d883c09f793311c6b477,54345.49,0.0,108690.98,1,7.1,7.1,1.01,3.5495589999999995,3,7.1,0.000882,0
2131,0x3763816257ad57cc93cee16bfe7e7fb5cbf1f2f9,3.3,37447.94,337061.2,8,0.2,70.0,0.199289,19.630371,18,176.6829079,0.00957045,0
2132,0x3766443270f43b748ebadf596a8a44a54157ffa4,0.0,0.0,1.87,1,0.120301,0.120301,0.119829,0.119829,2,0.120301109,0.000471636,0
2133,0x376693f7ef8869064880936cc6575c725d614df3,162.42,0.0,324.83,1,101.0,101.0,0.5,50.499508,3,101.0,0.000984218,0
2134,0x3766dff018c62b5c1bc4d0f9739110eb81d75a68,1.47,0.51,6.9,2,555.530899,1445.469101,0.001078,500.249528,6,2001.0,0.001886545,0
2135,0x376fabd3b086c4321670deeba6ab4b96a9d4e8f2,6.22,4288.13,433728.72,3,0.103736,11.274586,0.095391,0.657242,202,66.49582472,0.114346012,0
2136,0x3770880bc1ff7f3931afb7e137f5cde8d451e788,0.0,0.0,62.82,1,0.953062,0.953062,0.952558,0.952558,2,0.95306226,0.000504,0
2137,0x3776672c9bb4d9a9674f4f521d64b6aac19bb8f4,162.92,0.15,326.42,4,2.784837,47.99895,0.8548709999999999,50.499508,6,101.0,0.000984218,0
2138,0x3776ea8bed47ece7e056951907a8981862375de2,19.12,0.0,57.37,1,101.0,101.0,0.3,33.666149,4,101.0,0.0015539999999999,0
2139,0x377a232b7ae8b13fe00af8d21883389b5bedc934,3.66,77113.44,231351.3,3,1.99895,15.0,1.998066,7.332086,6,21.99895,0.00269186,0
2140,0x37839e47eb3285d1c58b7829c4bf1085d65835fb,1199.39,2173.15,580552.5,22,0.0,1264.041742,0.0,59.427887,372,11940.43782,-1965.68779,0
2141,0x3783d70bf9d1d575107648ea5d173ba2ffe68b89,106.52,0.97,321.5,2,24.605966,76.39403399999998,3.5,33.666179,5,101.0,0.001464437,0
2142,0x378a848e973eca6b280f6caf238683b69d2f1603,14076.0,4744.02,799304.32,6,0.0,52.654743,0.0,8.809154,79,373.3207618,-31.90030379,0
2143,0x378dd60fd7041f53fbefdc1c48481bda767c0fdb,36.77,3102.03,1129796.05,10,0.010035,1000.007417,0.489657,6.277373000000001,632,1701.3843,0.216102577,0
2144,0x37986c6b6f2962707e6921a3084cdefdd59b974e,156.87,5.4,324.53,2,26.567756,74.432244,17.8,50.499487,4,101.0,0.001026218,0
2145,0x37a9679c41e99db270bda88de8ff50c0cd23f326,0.0,3.85,38452.28,330,0.0,38.0,0.0,0.0,10000,38.017,38.017,0
2146,0x37affbb38caaff87042128ccf174d51620f8960c,0.0,0.0,2.6,1,3.15,3.15,3.149528,3.149528,2,3.15,0.000471636,0
2147,0x37b28f101816769e537b090aa60c21728959da6b,8782.87,9575.43,768735.67,10,0.05,23.477,0.0,2.998811,85,157.06856269999997,-13.86363733,0
2148,0x37c067c8ff56048eca6fcc2ec9d229911bdb8cde,0.81,14872.31,312335.48,2,0.021315,2.226262,0.020475,0.336068,42,7.077161,0.01974,0
2149,0x37c3088984d7ddee7c38513358bc842d2b8ad5c1,0.0,4.64,2726.18,1,0.015,6.909847,6.924362,6.924362,3,6.92484692,0.0004851,0
